date,precipitation_sum_open,temperature_2m_mean_open,temperature_2m_max_open,temperature_2m_min_open,relative_humidity_2m_mean_open,precipitation_sum_nasa,temperature_2m_mean_nasa,temperature_2m_max_nasa,temperature_2m_min_nasa,relative_humidity_2m_mean_nasa,year,month,season
2024-06-28,0.6000000000000001,31.799999999999997,36.75,27.7,55.0,1.15,36.37,42.95,30.17,33.07,2024,6,JJ
2024-06-29,0.65,32.25,36.85,27.725,55.0,2.63,35.73,41.47,30.12,37.24,2024,6,JJ
2024-06-30,1.05,32.325,37.475,27.35,57.5,0.0,36.73,42.59,30.0,34.46,2024,6,JJ
2024-07-01,1.75,32.074999999999996,37.25,26.8,58.25,0.03,37.95,43.37,32.76,35.14,2024,7,Monsoon
2024-07-02,1.15,32.6,37.925,26.5,56.25,1.87,38.31,44.88,31.88,33.04,2024,7,Monsoon
2024-07-03,8.45,33.35,39.45,26.6,57.75,1.05,38.47,44.97,32.03,35.88,2024,7,Monsoon
2024-07-04,11.0,28.799999999999997,31.85,25.2,73.5,22.08,33.76,38.72,28.92,54.83,2024,7,Monsoon
2024-07-05,13.350000000000001,27.825,32.725,23.25,75.0,2.41,32.53,37.94,28.23,59.84,2024,7,Monsoon
2024-07-06,5.550000000000001,26.975,31.85,23.05,76.5,40.85,30.21,34.34,26.71,70.5,2024,7,Monsoon
2024-07-07,0.5,27.075,30.875,22.7,74.25,7.19,30.18,34.65,25.31,64.13,2024,7,Monsoon
2024-07-08,0.8,29.7,34.175,23.8,63.25,2.37,31.92,38.27,25.23,56.57,2024,7,Monsoon
2024-07-09,2.4000000000000004,29.45,34.15,23.75,67.75,1.22,31.58,36.9,27.03,63.14,2024,7,Monsoon
2024-07-10,2.45,29.175,33.0,25.1,74.5,19.94,32.36,36.7,27.52,62.49,2024,7,Monsoon
2024-07-11,2.5999999999999996,29.65,33.9,26.225,69.5,16.81,32.47,36.98,28.35,61.78,2024,7,Monsoon
2024-07-12,1.2,28.525,33.875,24.0,70.5,2.89,32.49,38.23,27.0,61.27,2024,7,Monsoon
2024-07-13,2.6,28.549999999999997,33.4,23.725,68.25,28.99,30.48,34.13,26.17,66.37,2024,7,Monsoon
2024-07-14,0.85,29.35,34.4,24.525,60.75,0.09,30.5,34.05,26.46,62.87,2024,7,Monsoon
2024-07-15,0.0,31.325,36.775,24.225,51.25,0.11,32.27,37.22,26.73,52.02,2024,7,Monsoon
2024-07-16,0.0,32.35,37.1,25.5,46.5,0.07,32.82,38.79,25.76,51.93,2024,7,Monsoon
2024-07-17,9.0,31.9,37.475,25.275,56.25,0.01,32.23,37.46,27.53,55.1,2024,7,Monsoon
2024-07-18,11.55,29.15,33.974999999999994,24.55,69.5,21.6,29.65,34.0,25.66,71.75,2024,7,Monsoon
2024-07-19,0.2,30.625,34.475,25.75,66.0,0.03,32.17,37.14,25.68,58.55,2024,7,Monsoon
2024-07-20,0.1,31.325,35.55,26.35,64.25,0.02,33.63,37.95,28.34,55.2,2024,7,Monsoon
2024-07-21,1.7,31.85,36.95,27.325,61.5,0.08,33.89,39.17,27.94,56.56,2024,7,Monsoon
2024-07-22,7.85,31.625,36.425,25.775,63.25,7.56,33.46,38.45,27.8,59.57,2024,7,Monsoon
2024-07-23,12.0,28.775,32.525,25.775,77.0,31.12,32.43,37.39,27.63,65.94,2024,7,Monsoon
2024-07-24,2.8,29.55,33.925,24.975,72.0,314.83,31.52,34.67,27.63,69.95,2024,7,Monsoon
2024-07-25,1.8499999999999999,30.950000000000003,35.525,26.425,65.25,31.17,31.71,34.94,28.23,72.02,2024,7,Monsoon
2024-07-26,1.55,30.75,34.875,25.95,69.75,4.08,31.86,35.24,27.63,71.32,2024,7,Monsoon
2024-07-27,3.05,31.2,34.85,27.35,69.25,0.47,31.53,35.14,27.02,72.82,2024,7,Monsoon
2024-07-28,10.0,28.375,30.35,26.6,79.5,24.92,29.95,32.8,27.37,81.57,2024,7,Monsoon
2024-07-29,4.85,28.125,30.675,26.5,84.5,35.04,28.96,31.74,27.25,86.48,2024,7,Monsoon
2024-07-30,3.25,27.9,30.5,25.6,81.0,40.95,30.66,34.56,26.77,78.32,2024,7,Monsoon
2024-07-31,4.75,30.875,35.125,25.55,68.5,15.66,31.18,34.44,27.86,78.85,2024,7,Monsoon
2024-08-01,2.8,26.675,30.575,25.35,82.75,26.4,30.0,33.17,26.2,81.46,2024,8,Monsoon
2024-08-02,0.39999999999999997,29.75,33.875,25.05,66.0,17.06,28.01,32.04,23.62,78.96,2024,8,Monsoon
2024-08-03,11.65,28.8,33.5,26.025,72.75,1.31,29.06,32.47,25.84,80.12,2024,8,Monsoon
2024-08-04,2.65,27.175,30.775,25.55,80.5,11.78,28.65,31.86,25.93,83.14,2024,8,Monsoon
2024-08-05,3.6999999999999997,28.45,31.224999999999998,25.25,78.0,27.09,28.74,31.64,25.38,81.89,2024,8,Monsoon
2024-08-06,9.05,28.2,32.725,24.95,78.75,125.4,29.14,32.36,25.76,83.55,2024,8,Monsoon
2024-08-07,3.7,27.925,32.425,24.375,79.25,29.01,29.67,32.82,26.03,82.43,2024,8,Monsoon
2024-08-08,0.9500000000000001,27.65,30.35,24.375,78.75,28.56,29.39,32.27,26.33,81.53,2024,8,Monsoon
2024-08-09,1.3,29.075,32.300000000000004,25.65,73.75,48.84,29.45,32.14,26.31,80.94,2024,8,Monsoon
2024-08-10,13.100000000000001,28.0,32.175,24.625,78.75,11.82,29.51,32.33,25.97,83.21,2024,8,Monsoon
2024-08-11,8.25,26.175,28.975,24.25,82.75,33.58,29.18,32.43,26.48,85.82,2024,8,Monsoon
2024-08-12,0.5,27.375,30.35,24.475,75.75,1.38,27.85,30.92,25.33,86.97,2024,8,Monsoon
2024-08-13,0.0,29.35,33.6,24.200000000000003,69.5,0.01,29.26,32.55,24.99,79.74,2024,8,Monsoon
2024-08-14,3.8,29.65,33.575,25.3,72.75,6.92,29.63,32.57,25.88,82.87,2024,8,Monsoon
2024-08-15,2.8,27.3,30.075000000000003,24.924999999999997,83.0,3.07,29.91,33.29,26.61,83.3,2024,8,Monsoon
2024-08-16,5.75,27.525,31.075,24.85,82.5,15.41,28.2,31.17,26.36,82.54,2024,8,Monsoon
2024-08-17,5.550000000000001,25.9,27.875,24.3,89.0,31.05,26.87,29.58,24.6,88.88,2024,8,Monsoon
2024-08-18,3.75,27.65,31.3,24.05,79.0,21.6,28.08,31.58,24.38,80.12,2024,8,Monsoon
2024-08-19,5.2,27.6,32.0,24.0,79.0,9.26,28.28,31.27,25.69,85.87,2024,8,Monsoon
2024-08-20,5.8999999999999995,26.375,30.0,23.225,83.75,14.29,28.1,31.1,25.03,84.98,2024,8,Monsoon
2024-08-21,7.9,26.35,30.275,23.1,82.25,9.64,28.03,31.14,25.14,82.07,2024,8,Monsoon
2024-08-22,0.0,27.7,32.175,23.325,74.0,4.54,28.37,31.13,24.39,79.87,2024,8,Monsoon
2024-08-23,0.15000000000000002,28.475,33.225,23.85,70.5,0.39,28.52,31.11,26.08,77.93,2024,8,Monsoon
2024-08-24,0.1,28.525,33.275,24.225,71.75,1.53,29.01,32.42,24.5,73.85,2024,8,Monsoon
2024-08-25,0.65,28.875,32.95,25.075,72.0,0.68,28.91,32.27,24.7,78.89,2024,8,Monsoon
2024-08-26,3.9499999999999997,29.15,34.025,24.8,69.5,1.88,29.64,33.17,25.7,75.75,2024,8,Monsoon
2024-08-27,6.65,26.2,28.875,24.2,77.25,20.83,26.45,29.59,24.03,88.53,2024,8,Monsoon
2024-08-28,11.350000000000001,25.0,26.65,23.5,85.25,20.66,26.26,28.73,24.11,77.95,2024,8,Monsoon
2024-08-29,40.099999999999994,25.025,28.1,23.05,82.25,33.9,26.1,30.79,22.92,82.99,2024,8,Monsoon
2024-08-30,37.7,24.425,28.45,21.525,79.5,37.82,25.43,29.57,22.17,81.07,2024,8,Monsoon
2024-08-31,0.0,26.9,31.175,21.25,73.0,0.0,26.72,30.56,22.03,74.66,2024,8,Monsoon
2024-09-01,7.25,28.2,32.85,23.15,74.0,0.0,28.66,32.24,24.35,71.0,2024,9,Monsoon
2024-09-02,25.799999999999997,25.475,30.6,22.525,85.0,4.2,27.76,31.38,24.59,83.55,2024,9,Monsoon
2024-09-03,1.3,25.125,28.925,22.475,82.0,10.3,27.22,30.58,23.72,81.06,2024,9,Monsoon
2024-09-04,0.15000000000000002,26.575,30.75,22.15,77.25,0.47,27.12,30.71,23.08,80.15,2024,9,Monsoon
2024-09-05,0.75,26.625,30.575,22.925,77.25,0.08,26.82,30.31,23.32,80.09,2024,9,Monsoon
2024-09-06,7.25,26.425,30.75,22.05,78.25,6.68,28.18,31.4,23.85,73.27,2024,9,Monsoon
2024-09-07,1.1,25.7,29.25,21.875,80.75,20.66,27.68,30.51,23.94,78.24,2024,9,Monsoon
2024-09-08,0.0,26.675,31.2,22.475,76.25,0.91,27.63,31.11,24.14,78.48,2024,9,Monsoon
2024-09-09,0.0,27.05,32.425,21.875,73.5,0.0,28.06,31.52,24.43,77.12,2024,9,Monsoon
2024-09-10,0.2,27.425,32.25,22.225,71.75,0.48,28.52,31.95,24.78,72.47,2024,9,Monsoon
2024-09-11,0.25,27.425,32.85,22.05,68.25,1.27,27.95,32.22,23.83,70.51,2024,9,Monsoon
2024-09-12,0.6,28.075,33.55,21.6,62.75,0.06,26.83,31.7,22.6,76.4,2024,9,Monsoon
2024-09-13,7.35,27.525,32.775,21.125,67.75,3.04,27.18,30.85,23.15,79.69,2024,9,Monsoon
2024-09-14,3.45,24.275,28.425,20.95,81.25,4.45,25.95,29.82,22.77,79.88,2024,9,Monsoon
2024-09-15,0.0,25.35,30.9,20.4,71.75,0.3,25.81,29.79,21.98,75.06,2024,9,Monsoon
2024-09-16,0.0,25.875,31.825,19.925,67.5,0.0,25.94,30.15,21.39,74.61,2024,9,Monsoon
2024-09-17,0.0,25.975,32.45,20.3,65.0,0.0,26.2,30.51,21.78,72.66,2024,9,Monsoon
2024-09-18,0.0,26.425,32.75,19.925,61.5,0.0,27.55,32.77,22.47,62.73,2024,9,Monsoon
2024-09-19,0.0,27.225,33.55,20.15,58.75,0.0,27.32,32.97,22.09,69.22,2024,9,Monsoon
2024-09-20,0.0,28.15,34.625,21.475,59.5,0.0,28.61,34.2,22.8,63.67,2024,9,Monsoon
2024-09-21,0.0,28.275,34.550000000000004,22.6,61.75,0.0,28.67,33.68,23.81,66.55,2024,9,Monsoon
2024-09-22,0.0,28.8,34.925,22.95,61.75,0.0,27.58,31.89,23.64,76.77,2024,9,Monsoon
2024-09-23,0.0,29.4,35.35,23.3,59.75,0.0,27.94,32.36,23.98,78.11,2024,9,Monsoon
2024-09-24,0.0,29.975,36.2,23.525,54.0,0.01,28.03,32.14,24.22,78.17,2024,9,Monsoon
2024-09-25,0.0,30.475,35.85,25.05,54.0,0.01,28.61,32.99,24.64,74.85,2024,9,Monsoon
2024-09-26,17.0,28.15,33.0,22.475,68.0,6.14,27.58,30.49,24.73,79.57,2024,9,Monsoon
2024-09-27,3.55,24.25,28.125,21.225,80.0,17.95,26.24,29.8,23.21,83.73,2024,9,Monsoon
2024-09-28,0.35,24.4,28.7,20.625,78.0,7.4,25.34,28.79,21.63,81.34,2024,9,Monsoon
2024-09-29,0.15,25.05,29.5,21.025,77.25,0.06,25.75,30.14,22.08,75.49,2024,9,Monsoon
2024-09-30,0.0,25.075,30.675,20.3,71.25,0.0,25.29,29.58,21.43,78.02,2024,9,Monsoon
2024-10-01,0.0,24.825,31.275,18.9,64.5,0.0,26.39,30.84,22.25,67.36,2024,10,Post-monsoon
2024-10-02,0.0,24.875,31.950000000000003,18.45,62.75,0.0,26.13,32.37,20.99,60.98,2024,10,Post-monsoon
2024-10-03,0.0,24.95,31.950000000000003,18.625,59.0,0.0,25.73,32.19,20.52,59.48,2024,10,Post-monsoon
2024-10-04,0.1,24.950000000000003,31.9,19.225,60.75,0.0,25.88,31.71,19.6,61.88,2024,10,Post-monsoon
2024-10-05,1.2000000000000002,24.775,31.05,19.0,61.5,9.13,25.32,30.95,20.47,69.5,2024,10,Post-monsoon
2024-10-06,0.0,23.475,28.900000000000002,18.675,66.0,26.57,23.73,28.27,19.59,76.12,2024,10,Post-monsoon
2024-10-07,0.05,24.25,30.5,17.825,60.0,0.0,24.42,30.35,18.6,63.93,2024,10,Post-monsoon
2024-10-08,1.3,22.1,27.45,17.35,67.5,0.43,23.6,27.57,20.0,70.55,2024,10,Post-monsoon
2024-10-09,0.0,21.925,27.925,16.475,58.5,0.13,21.84,26.73,18.31,73.21,2024,10,Post-monsoon
2024-10-10,0.0,22.05,28.6,15.925,56.75,0.0,22.64,28.22,17.75,59.68,2024,10,Post-monsoon
2024-10-11,0.0,22.15,29.625,15.725000000000001,55.0,0.0,23.1,29.08,18.14,58.55,2024,10,Post-monsoon
2024-10-12,0.0,22.45,29.925,15.35,53.5,0.0,23.58,29.3,17.69,53.83,2024,10,Post-monsoon
2024-10-13,0.0,22.8,29.900000000000002,15.875,52.75,0.0,23.42,29.42,17.75,51.07,2024,10,Post-monsoon
2024-10-14,0.6499999999999999,22.974999999999998,29.775,16.425,57.0,0.0,22.66,29.06,17.41,59.71,2024,10,Post-monsoon
2024-10-15,0.0,22.85,30.275,16.325,51.75,0.0,22.77,29.1,18.0,62.55,2024,10,Post-monsoon
2024-10-16,0.0,23.575,30.475,16.25,49.0,0.0,22.73,28.31,17.77,61.86,2024,10,Post-monsoon
2024-10-17,0.0,23.650000000000002,30.325,17.8,47.5,0.0,23.04,29.19,17.33,60.61,2024,10,Post-monsoon
2024-10-18,0.0,23.3,30.275,17.35,51.25,0.0,23.03,28.99,17.59,59.76,2024,10,Post-monsoon
2024-10-19,0.0,23.0,30.1,16.675,51.0,0.0,22.54,28.69,18.06,62.23,2024,10,Post-monsoon
2024-10-20,0.0,23.05,29.475,16.75,55.75,0.0,22.26,27.86,17.78,62.8,2024,10,Post-monsoon
2024-10-21,0.15,22.575,29.1,16.825,61.5,0.0,21.55,27.22,17.35,72.42,2024,10,Post-monsoon
2024-10-22,0.1,22.349999999999998,28.65,16.8,65.0,0.47,21.89,27.54,16.91,68.55,2024,10,Post-monsoon
2024-10-23,0.9,22.275,27.825,17.4,64.25,0.26,21.16,27.08,17.65,71.41,2024,10,Post-monsoon
2024-10-24,0.0,22.3,29.025,16.6,52.5,0.0,21.26,26.93,17.09,63.56,2024,10,Post-monsoon
2024-10-25,0.0,22.375,29.725,15.85,48.0,0.0,22.15,30.63,16.2,55.1,2024,10,Post-monsoon
2024-10-26,0.0,22.925,31.0,16.25,46.25,0.0,22.01,28.29,16.84,57.1,2024,10,Post-monsoon
2024-10-27,0.0,23.375,30.375,16.225,47.75,0.0,24.37,31.52,18.37,50.17,2024,10,Post-monsoon
2024-10-28,1.85,23.25,28.525,17.825,60.25,0.3,23.27,27.98,18.92,59.52,2024,10,Post-monsoon
2024-10-29,5.05,19.3,22.6,17.425,80.0,3.49,22.42,28.61,18.36,67.68,2024,10,Post-monsoon
2024-10-30,0.0,20.650000000000002,27.075,15.225000000000001,63.0,0.19,21.62,28.4,17.35,65.77,2024,10,Post-monsoon
2024-10-31,0.0,20.125,27.625,14.225,61.25,0.0,20.98,28.02,15.77,59.99,2024,10,Post-monsoon
2024-11-01,0.0,19.375,27.325,13.125,59.5,0.0,21.0,28.14,15.52,49.66,2024,11,Post-monsoon
2024-11-02,0.0,19.5,27.0,12.875,61.25,0.0,21.19,27.82,16.49,46.43,2024,11,Post-monsoon
2024-11-03,0.0,19.425,26.799999999999997,13.225,60.5,0.0,21.1,27.9,16.33,51.76,2024,11,Post-monsoon
2024-11-04,0.0,19.625,27.05,13.2,61.75,0.0,20.61,26.98,14.9,55.54,2024,11,Post-monsoon
2024-11-05,0.0,20.025,27.075,13.825000000000001,62.75,0.0,21.48,28.38,16.6,55.17,2024,11,Post-monsoon
2024-11-06,0.0,20.3,27.35,14.450000000000001,64.25,0.0,21.04,26.72,16.65,61.5,2024,11,Post-monsoon
2024-11-07,0.0,20.875,27.175,14.525,67.0,0.0,22.15,27.3,18.48,55.69,2024,11,Post-monsoon
2024-11-08,0.0,20.8,26.725,15.875,73.0,0.0,21.41,26.94,18.07,59.01,2024,11,Post-monsoon
2024-11-09,0.0,20.925,26.825,15.3,72.0,0.0,21.05,26.46,16.85,57.84,2024,11,Post-monsoon
2024-11-10,7.6000000000000005,20.25,25.175,15.875,73.75,0.0,20.66,26.35,16.89,59.42,2024,11,Post-monsoon
2024-11-11,8.55,17.7,22.2,13.55,73.5,2.57,19.21,24.83,15.15,68.31,2024,11,Post-monsoon
2024-11-12,0.0,17.75,24.325,12.575,62.5,0.0,18.11,24.59,13.99,65.9,2024,11,Post-monsoon
2024-11-13,0.8500000000000001,17.65,23.875,11.7,58.75,0.0,18.2,24.66,12.67,58.84,2024,11,Post-monsoon
2024-11-14,0.95,16.9,22.15,13.05,74.0,0.01,17.91,23.87,13.48,64.2,2024,11,Post-monsoon
2024-11-15,1.0,15.975000000000001,20.625,12.15,72.25,2.08,17.53,23.66,13.51,69.36,2024,11,Post-monsoon
2024-11-16,0.0,15.275,21.474999999999998,10.275,69.25,0.08,16.3,22.79,12.02,66.22,2024,11,Post-monsoon
2024-11-17,0.0,14.825,21.85,9.125,63.0,0.04,15.99,23.42,11.52,59.58,2024,11,Post-monsoon
2024-11-18,0.0,14.175,21.6,8.1,60.0,0.0,16.08,23.56,11.39,50.05,2024,11,Post-monsoon
2024-11-19,0.0,14.05,21.825,7.475,58.75,0.0,16.23,24.01,11.33,45.76,2024,11,Post-monsoon
2024-11-20,0.0,14.05,21.775,7.65,60.5,0.0,16.19,23.08,11.11,44.42,2024,11,Post-monsoon
2024-11-21,0.0,14.45,21.75,8.475,65.0,0.0,16.62,23.66,12.81,47.94,2024,11,Post-monsoon
2024-11-22,0.0,14.6,21.275,8.7,66.5,0.0,16.97,23.35,12.89,49.02,2024,11,Post-monsoon
2024-11-23,0.0,14.85,20.675,9.525,69.75,0.05,17.17,23.07,12.51,53.18,2024,11,Post-monsoon
2024-11-24,0.0,14.55,21.125,9.125,63.5,0.4,15.87,22.96,11.64,62.08,2024,11,Post-monsoon
2024-11-25,0.0,13.775,20.875,8.0,60.25,0.0,15.03,22.68,10.77,58.03,2024,11,Post-monsoon
2024-11-26,0.0,13.275,20.9,7.449999999999999,58.75,0.0,15.13,22.84,10.4,51.21,2024,11,Post-monsoon
2024-11-27,0.0,12.85,20.925,6.4,60.0,0.0,15.03,22.97,9.78,47.78,2024,11,Post-monsoon
2024-11-28,0.0,13.55,20.425,6.5,58.75,0.0,15.57,22.68,10.43,43.22,2024,11,Post-monsoon
2024-11-29,0.5,13.825,18.775,9.4,61.25,0.0,16.35,22.64,11.69,46.26,2024,11,Post-monsoon
2024-11-30,0.0,13.875,20.3,8.5,66.0,0.0,14.87,22.63,10.78,55.7,2024,11,Post-monsoon
2024-12-01,0.0,14.2,20.75,8.275,63.75,0.01,15.2,22.13,10.79,58.61,2024,12,DJF
2024-12-02,0.0,13.85,20.325,8.6,61.75,0.02,14.83,22.37,10.73,59.09,2024,12,DJF
2024-12-03,0.0,13.3,20.125,7.699999999999999,59.0,0.17,15.04,22.57,10.79,61.26,2024,12,DJF
2024-12-04,0.0,11.95,19.5,6.025,56.5,0.0,13.72,22.2,8.81,52.74,2024,12,DJF
2024-12-05,0.0,11.75,19.525,4.975,54.25,0.0,14.09,20.93,10.05,37.12,2024,12,DJF
2024-12-06,0.0,11.25,18.6,4.95,54.25,0.0,12.22,20.79,7.61,43.77,2024,12,DJF
2024-12-07,0.0,11.125,18.075000000000003,6.175,57.25,0.0,13.63,19.44,8.3,34.23,2024,12,DJF
2024-12-08,0.55,9.45,14.9,4.25,63.5,0.02,10.86,17.53,6.75,49.02,2024,12,DJF
2024-12-09,0.0,7.875,14.75,2.5,58.25,0.0,8.74,16.79,3.94,48.62,2024,12,DJF
2024-12-10,0.0,8.2,15.3,1.5,55.5,0.0,9.03,17.43,4.28,43.29,2024,12,DJF
2024-12-11,0.0,9.15,16.125,2.9,55.75,0.0,11.09,17.34,7.23,35.95,2024,12,DJF
2024-12-12,0.0,8.85,15.825,3.075,59.75,0.05,9.72,16.89,5.51,46.34,2024,12,DJF
2024-12-13,0.0,8.825,16.5,2.55,54.75,0.0,9.7,20.34,3.69,48.43,2024,12,DJF
2024-12-14,0.0,9.5,17.65,2.025,53.5,0.0,10.77,19.75,4.27,40.17,2024,12,DJF
2024-12-15,0.0,10.025,17.725,4.175,56.5,0.0,12.96,19.36,8.88,36.24,2024,12,DJF
2024-12-16,0.0,10.05,17.95,3.925,60.75,0.0,13.1,20.42,9.35,34.42,2024,12,DJF
2024-12-17,0.0,9.775,17.525,3.375,61.0,0.0,12.61,19.62,9.17,40.69,2024,12,DJF
2024-12-18,0.0,9.575,16.825,3.425,57.5,0.0,11.68,17.4,8.01,40.88,2024,12,DJF
2024-12-19,0.0,9.35,17.275,2.325,56.5,0.0,11.11,19.5,6.59,42.64,2024,12,DJF
2024-12-20,0.0,9.4,17.05,3.125,58.25,0.0,10.91,19.58,6.38,47.21,2024,12,DJF
2024-12-21,0.0,9.95,17.175,2.875,55.75,0.0,11.22,19.2,6.12,44.96,2024,12,DJF
2024-12-22,0.0,10.725,16.975,6.0,57.5,0.0,12.75,17.56,9.81,41.85,2024,12,DJF
2024-12-23,0.0,9.8,15.700000000000001,4.7,70.0,0.78,10.92,16.91,5.81,59.6,2024,12,DJF
2024-12-24,0.0,8.924999999999999,15.825,3.475,67.0,0.05,9.52,18.34,4.48,61.58,2024,12,DJF
2024-12-25,0.0,8.8,16.625,2.6999999999999997,58.5,0.0,10.29,19.23,5.64,46.66,2024,12,DJF
2024-12-26,0.0,9.6,18.075,2.05,53.0,0.0,11.87,20.1,6.12,38.36,2024,12,DJF
2024-12-27,0.35,10.475,17.25,4.6,61.75,0.02,11.95,18.48,7.75,48.73,2024,12,DJF
2024-12-28,0.0,9.45,15.6,4.6,76.25,1.64,10.69,17.32,6.48,59.67,2024,12,DJF
2024-12-29,0.0,9.1,16.025,3.725,73.25,0.02,10.01,18.83,5.07,58.16,2024,12,DJF
2024-12-30,0.0,9.325,16.975,3.2,57.5,0.0,11.99,19.43,6.86,39.98,2024,12,DJF
2024-12-31,0.0,9.8,17.25,3.575,60.5,0.0,12.09,19.45,7.45,39.31,2024,12,DJF
2025-01-01,0.35,10.95,17.625,3.625,56.0,0.52,11.36,18.85,7.47,50.62,2025,1,DJF
2025-01-02,0.25,11.475,18.15,6.625,65.0,0.18,14.32,21.55,10.08,55.66,2025,1,DJF
2025-01-03,0.0,12.3,19.75,5.824999999999999,64.0,0.19,15.63,22.97,10.6,57.43,2025,1,DJF
2025-01-04,4.25,12.05,18.575,7.1,66.5,0.18,14.25,21.29,9.16,58.6,2025,1,DJF
2025-01-05,1.0,11.325,16.775,7.3,74.75,0.42,13.59,19.95,9.42,57.79,2025,1,DJF
2025-01-06,1.75,9.85,15.6,4.4,73.5,1.64,11.47,18.6,7.11,64.17,2025,1,DJF
2025-01-07,0.0,8.925,15.975,3.125,64.0,0.21,10.63,19.83,4.92,49.01,2025,1,DJF
2025-01-08,0.0,8.95,17.225,2.375,57.5,0.0,10.77,20.47,5.15,41.15,2025,1,DJF
2025-01-09,0.0,8.75,17.55,1.625,58.75,0.0,11.68,21.05,3.98,35.01,2025,1,DJF
2025-01-10,0.0,8.825,17.225,1.0,58.25,0.0,12.2,21.74,4.25,33.16,2025,1,DJF
2025-01-11,0.0,9.4,15.775,3.25,68.25,0.0,9.95,16.36,5.93,43.96,2025,1,DJF
2025-01-12,0.0,8.850000000000001,15.15,3.65,74.0,0.0,9.86,17.54,5.18,55.92,2025,1,DJF
2025-01-13,0.0,8.725,15.850000000000001,2.625,67.5,0.0,9.69,18.47,5.02,47.68,2025,1,DJF
2025-01-14,0.0,9.325,15.975,3.475,63.0,0.0,11.78,19.14,6.02,41.29,2025,1,DJF
2025-01-15,0.0,9.675,17.1,2.775,65.25,0.0,11.88,19.38,6.98,39.57,2025,1,DJF
2025-01-16,1.05,8.75,14.65,4.025,77.25,0.47,10.41,17.4,6.17,50.15,2025,1,DJF
2025-01-17,0.0,9.75,15.75,3.25,65.0,0.02,10.26,19.44,4.11,53.49,2025,1,DJF
2025-01-18,0.0,11.024999999999999,17.8,6.025,57.0,0.0,12.78,20.13,6.88,39.4,2025,1,DJF
2025-01-19,1.0,9.35,14.275,4.8999999999999995,69.25,0.04,11.61,19.04,6.8,44.23,2025,1,DJF
2025-01-20,1.2,9.85,17.0,3.725,73.5,1.31,11.87,20.7,6.71,54.29,2025,1,DJF
2025-01-21,0.0,10.55,17.35,4.2,72.25,0.13,11.7,19.75,6.48,57.61,2025,1,DJF
2025-01-22,0.0,10.875,17.85,4.3,64.25,0.01,12.11,19.58,7.96,49.88,2025,1,DJF
2025-01-23,0.0,10.625,17.65,4.525,51.5,0.0,11.92,20.74,6.48,48.73,2025,1,DJF
2025-01-24,0.0,10.475,18.725,3.45,44.25,0.0,11.84,23.82,4.61,36.01,2025,1,DJF
2025-01-25,0.0,10.0,19.275,2.45,46.75,0.0,10.93,23.21,1.28,30.05,2025,1,DJF
2025-01-26,0.0,11.0,20.375,1.9,49.75,0.0,13.68,23.6,6.37,28.87,2025,1,DJF
2025-01-27,0.0,11.425,20.15,3.9499999999999997,49.0,0.0,14.2,23.59,8.65,30.15,2025,1,DJF
2025-01-28,0.05,13.6,21.05,3.375,46.0,0.0,14.94,24.26,7.59,31.15,2025,1,DJF
2025-01-29,0.9500000000000001,12.725000000000001,18.275000000000002,8.0,57.5,0.27,10.87,16.18,7.46,53.13,2025,1,DJF
2025-01-30,0.0,11.55,18.15,5.925,52.25,0.04,11.24,20.45,5.25,52.14,2025,1,DJF
2025-01-31,0.2,11.625,18.7,4.85,54.75,0.02,12.14,20.34,5.98,43.34,2025,1,DJF
2025-02-01,1.55,10.325,15.775,5.475,74.5,5.06,12.1,19.59,7.73,55.0,2025,2,DJF
2025-02-02,0.0,11.674999999999999,19.15,4.6,55.5,0.0,12.69,20.96,7.41,53.62,2025,2,DJF
2025-02-03,0.0,12.575,19.775,4.025,53.5,0.0,12.67,21.79,7.47,44.96,2025,2,DJF
2025-02-04,0.0,11.9,17.625,6.25,57.5,0.0,12.05,19.17,5.73,43.19,2025,2,DJF
2025-02-05,0.25,10.775,17.225,4.65,57.25,0.0,12.59,19.55,7.73,40.5,2025,2,DJF
2025-02-06,0.0,10.65,17.325,4.275,49.5,0.18,10.97,19.39,5.11,47.22,2025,2,DJF
2025-02-07,0.0,11.825000000000001,19.55,3.875,41.0,0.0,12.0,21.83,5.25,38.3,2025,2,DJF
2025-02-08,0.0,13.5,20.85,5.15,38.5,0.0,15.09,24.36,7.68,33.99,2025,2,DJF
2025-02-09,0.05,14.75,22.425,7.475,41.25,0.0,16.42,24.67,10.32,39.69,2025,2,DJF
2025-02-10,0.4,13.675,18.675,9.325,53.25,0.0,16.55,23.76,11.4,41.96,2025,2,DJF
2025-02-11,0.95,12.65,18.875,7.05,63.5,0.75,14.2,21.97,9.64,56.98,2025,2,DJF
2025-02-12,0.0,11.95,18.85,5.75,44.75,0.0,13.73,21.61,7.3,47.38,2025,2,DJF
2025-02-13,0.0,11.95,18.975,5.275,42.75,0.0,13.18,21.26,6.62,41.43,2025,2,DJF
2025-02-14,0.0,13.825000000000001,20.8,5.55,39.75,0.0,15.4,23.81,10.14,36.08,2025,2,DJF
2025-02-15,0.0,14.674999999999999,21.9,8.25,39.0,0.0,17.02,24.48,11.1,36.99,2025,2,DJF
2025-02-16,0.55,14.8,21.525,7.675,46.75,0.41,16.74,24.37,11.38,47.31,2025,2,DJF
